segment_id,speaker,video_id,start,end,text,toxicity_true
jon_stewart_N4rkUhA4_AE_0362,jon_stewart,N4rkUhA4_AE,741.68,786.0,"All right. Back then, he drew kitties on everything. It seems like after eight long months, the Democrats finally have themselves a specific ask. Finally have themselves a small amount of leverage to accomplish this specific ask and an ask that is somewhat popular with the American people, which means clearly this is a mistake. I call upon my colleagues in the Republican party to explain why. >> I think Mr. Schumer uh made a mistake. I think he marched his troops up into a box canyon. I don't know what that means. Yes. Is Charles Schumer shrewdly protecting healthcare premiums or is he Kuster at his last stand?",
jon_stewart_TGdVorJzLPM_0735,jon_stewart,TGdVorJzLPM,830.88,875.199,"Government agencies have flagged hundreds of words to limit or avoid. Words like DEI, bipac, anti-racism, Latin X, Native American, black women, seemingly random words like expression, at risk, political, and even mental health and sex. What's left? Bipok and Latin X. I get that. You're not allowed to say sex. You can't say words like women or sex or hashtagme too. How can a lot of your cabinet members",
jon_stewart_ni-nBlZgBY0_0396,jon_stewart,ni-nBlZgBY0,825.12,869.92,sincerely. Adding it's a trap is probably not fair to the media or to the larger discussion of our troubled health care system. But mostly I believe adding that clip isn't fair to Admiral Akbar. Admiral Akbar served this galaxy with distinction. He does not deserve to have such a distinguished career reduced to one catchphrase or a flippant punchline. Gal Akbar rose from the hard scrabble backwaters of Coral depth city to lead,
jon_stewart_JWfUcyPUl48_0528,jon_stewart,JWfUcyPUl48,752.0,796.72,"like 67 busting? Whoa. Hey, [applause] I'm busting. I was told that means something. So, the courts ruled Friday that the administration does have to continue some SNAP benefits and the administration has finally agreed to at least partially fund it. But even then, they're so weird about it. We have a little rainy day fund for food stamps in case there's a disaster, which about is about half as much as you need uh for a month of food. And they're saying, ""Oh, just just release that."" >> Yeah, >> that's exactly what we are. It's a rainy",
jon_stewart_eFI6MwlLJ08_0010,jon_stewart,eFI6MwlLJ08,412.4,456.0,"Yeah. Yeah. You got TO PASS THE SENATE. YOU GOT TO PASS THE HOUSE. AND THEN THE president of the United States, >> right? You remember him? This guy, >> Obamacare is a disaster. >> Yeah, thating guy. The Obamacare is a disaster guy. The guy who spent the weekend posting about how Barack Obama is collecting millions of dollars in royalties from Obamacare, a fact that Trump picked up from an eight-year-old satire article. Democrats, you gave up the only leverage you had without getting commitments from Trump or Mike Johnson.",
jon_stewart_vyZ9j44Kg4M_0192,jon_stewart,vyZ9j44Kg4M,721.519,765.839,">> and and the choices that you made in defense of moderation. I would say to you I don't know that West Virginia is a moderate state. It it voted overwhelmingly for Donald Trump who is not a moderate president. >> Three times. >> Three times >> over 40. He he beat Hillary by 40 41 points, >> right? >> He uh beat Joe uh he uh he lost to Joe Biden by >> but not in West Virginia. >> No, he still won by 40 points, >> right? >> And he won again in 2024. And I've told my Democrat friends, they said, ""Joe, what happened to the West Virginia Democrats?"" And I said, ""Nothing. They want to know what happened to the Washington Democrats."" And they said, ""What do you mean?"" And I said, I can tell you why the coal min union coal miners, right, >> and all the factory workers that I grew",
jon_stewart_JkELTJOj8aI_0448,jon_stewart,JkELTJOj8aI,173.28,217.04,"what I mean? Like apply there, you know? Cuz the truth is there's probably a good reason for Trump to worry about getting into heaven, you know? Is it? Yep. Yep. Yeah, >> that too. I mean, that that wasn't even the first thing I thought of. Uh, crazy how many things there are. So, it makes sense that Trump is worried, especially since he's not going to have people like Attorney General Pam Bondi at the pearly gates because she's been devoting every second getting him out of trouble here on Earth. They spent all summer trying to hide any mention of Trump in the Epstein",
jon_stewart_OQRF_4-zGSk_0174,jon_stewart,OQRF_4-zGSk,418.0,458.919,"So, Mr. President, please live up to your pro-farmer rhetoric. Help us refocus America's agriculture on things that mother nature would recognize and not the producers of high fructose corn syrup. We can change our approach to food to make it more like actual food. We can change our approach to farming to reflect respect for farmers and for the animals we consume. We can have a system. Yes, [applause] we can have a system that lives up to the words of America's greatest agrarian mind. >> I love cows.",
jon_stewart_ni-nBlZgBY0_0428,jon_stewart,ni-nBlZgBY0,2148.4,2191.5200000000004,"taken care of, and we'll take care of them in a different way. I guess kill them. >> He's not very good at delivering threats. Like, I'll take care of them in a different way could mean anything from murder to giving them a happy ending. But here's the thing, Donald. Are you sure you want to be piling more stress on air traffic controllers because they were already air traffic controllers? That job is like juggling and playing Russian roulette at the same time. I don't think they can handle not getting back pay. And if the air traffic control system falls apart, this is bad for you because if you can't fly anymore, that Qatari jet you got is just going to be",
jon_stewart_vyZ9j44Kg4M_0181,jon_stewart,vyZ9j44Kg4M,254.56,298.40000000000003,">> Okay. >> Ted, I know Ted. >> Sure. >> Okay. Ted would come over. Ted's very Ted's very smart and very articulate. >> And he said, ""Joe, I got something I want you to be with. I think it's a perfect bill for you."" And I'd say, ""Ted, I'm happy to work with you. I'm happy to work with everybody."" Then I look at the bill and I'd say, ""Well, it needs some it's just not right. It's not everything you said it was, Ted."" Right. And I said, ""Ted, if you can let make let me make some edits to it and addendums to it, then it'd be fine. I'm happy to sign on to it. We'll try to pass it."" And if I got two answers from anybody on the other side, right, two answers would be this way. I can't change anything. It is what it is. That's a political statement. >> I don't get upset about that. At least I know where they're coming from. They want to make a political statement. Let them do it. Or he says, ""Yeah, Joe, go ahead and make some. You want to get",
jon_stewart_X5kXCdzt_us_0749,jon_stewart,X5kXCdzt_us,293.919,335.84,"term, Israeli Jews are only going to be safe if Palestinians are going to be safe. And Palestinians can't be safe unless they're free. If they're under oppression, if they live under conditions that even Israel's own human rights organizations called aparate, they are suffering radical amounts of violence all the time, even before October 7th. Do we think when we think about all these kids in Gaza who are watching their parents starving to death, who are watching dozens of their family members being killed, is that good for Israel? Is that good for Israeli Jews in the long term? How you treat people has an impact on how they treat you, right? And if you want Israeli Jews to be safe, Palestinians also have to be safe.",
jon_stewart_YqDXEmmNXNE_0155,jon_stewart,YqDXEmmNXNE,2187.92,2231.76,"in a suit, which sounds like a joke, but it's not. She's now a US attorney leading his crusade against James Comey, and she's crushing it. >> The case against former FBI director James Comey may be in jeopardy. Lindseay Halligan, the inexperienced prosecutor President Trump handpicked for the job, but it was never tried a criminal case, admitted she never showed the entire grand jury the indictment it was supposed to have approved. >> It's a mistake that could end up getting the case thrown out entirely. >> It turns out the unqualified lawyered up the case. I mean, this is how Legally Blonde would have gone if it was real. It's like, uh, well, I've never tried",
